category,dataset,model,binvox,dimension,x_rotations,z_rotations
bathtub,test,bathtub_0126.off,bathtub_0126_32_x2_z0.binvox,32,2,0
bathtub,test,bathtub_0126.off,bathtub_0126_32_x2_z1.binvox,32,2,1
bathtub,test,bathtub_0126.off,bathtub_0126_32_x2_z2.binvox,32,2,2
bathtub,test,bathtub_0126.off,bathtub_0126_32_x2_z3.binvox,32,2,3
bathtub,test,bathtub_0126.off,bathtub_0126_32_x3_z0.binvox,32,3,0
bathtub,test,bathtub_0126.off,bathtub_0126_32_x3_z1.binvox,32,3,1
bathtub,test,bathtub_0126.off,bathtub_0126_32_x3_z2.binvox,32,3,2
bathtub,test,bathtub_0126.off,bathtub_0126_32_x3_z3.binvox,32,3,3
bathtub,test,bathtub_0124.off,bathtub_0124_32_x0_z0.binvox,32,0,0
bathtub,test,bathtub_0124.off,bathtub_0124_32_x0_z1.binvox,32,0,1
bathtub,test,bathtub_0124.off,bathtub_0124_32_x0_z2.binvox,32,0,2
bathtub,test,bathtub_0124.off,bathtub_0124_32_x0_z3.binvox,32,0,3
bathtub,test,bathtub_0124.off,bathtub_0124_32_x1_z0.binvox,32,1,0
bathtub,test,bathtub_0124.off,bathtub_0124_32_x1_z1.binvox,32,1,1
bathtub,test,bathtub_0124.off,bathtub_0124_32_x1_z2.binvox,32,1,2
bathtub,test,bathtub_0124.off,bathtub_0124_32_x1_z3.binvox,32,1,3
bathtub,test,bathtub_0124.off,bathtub_0124_32_x2_z0.binvox,32,2,0
bathtub,test,bathtub_0124.off,bathtub_0124_32_x2_z1.binvox,32,2,1
bathtub,test,bathtub_0124.off,bathtub_0124_32_x2_z2.binvox,32,2,2
bathtub,test,bathtub_0124.off,bathtub_0124_32_x2_z3.binvox,32,2,3
bathtub,test,bathtub_0124.off,bathtub_0124_32_x3_z0.binvox,32,3,0
bathtub,test,bathtub_0124.off,bathtub_0124_32_x3_z1.binvox,32,3,1
bathtub,test,bathtub_0124.off,bathtub_0124_32_x3_z2.binvox,32,3,2
bathtub,test,bathtub_0124.off,bathtub_0124_32_x3_z3.binvox,32,3,3
bathtub,test,bathtub_0111.off,bathtub_0111_32_x0_z0.binvox,32,0,0
bathtub,test,bathtub_0111.off,bathtub_0111_32_x0_z1.binvox,32,0,1
bathtub,test,bathtub_0111.off,bathtub_0111_32_x0_z2.binvox,32,0,2
bathtub,test,bathtub_0111.off,bathtub_0111_32_x0_z3.binvox,32,0,3
bathtub,test,bathtub_0111.off,bathtub_0111_32_x1_z0.binvox,32,1,0
bathtub,test,bathtub_0111.off,bathtub_0111_32_x1_z1.binvox,32,1,1
bathtub,test,bathtub_0111.off,bathtub_0111_32_x1_z2.binvox,32,1,2
bathtub,test,bathtub_0111.off,bathtub_0111_32_x1_z3.binvox,32,1,3
bathtub,test,bathtub_0111.off,bathtub_0111_32_x2_z0.binvox,32,2,0
bathtub,test,bathtub_0111.off,bathtub_0111_32_x2_z1.binvox,32,2,1
bathtub,test,bathtub_0111.off,bathtub_0111_32_x2_z2.binvox,32,2,2
bathtub,test,bathtub_0111.off,bathtub_0111_32_x2_z3.binvox,32,2,3
bathtub,test,bathtub_0111.off,bathtub_0111_32_x3_z0.binvox,32,3,0
bathtub,test,bathtub_0111.off,bathtub_0111_32_x3_z1.binvox,32,3,1
bathtub,test,bathtub_0111.off,bathtub_0111_32_x3_z2.binvox,32,3,2
bathtub,test,bathtub_0111.off,bathtub_0111_32_x3_z3.binvox,32,3,3
bathtub,test,bathtub_0132.off,bathtub_0132_32_x0_z0.binvox,32,0,0
bathtub,test,bathtub_0132.off,bathtub_0132_32_x0_z1.binvox,32,0,1
bathtub,test,bathtub_0132.off,bathtub_0132_32_x0_z2.binvox,32,0,2
bathtub,test,bathtub_0132.off,bathtub_0132_32_x0_z3.binvox,32,0,3
bathtub,test,bathtub_0132.off,bathtub_0132_32_x1_z0.binvox,32,1,0
bathtub,test,bathtub_0132.off,bathtub_0132_32_x1_z1.binvox,32,1,1
bathtub,test,bathtub_0132.off,bathtub_0132_32_x1_z2.binvox,32,1,2
bathtub,test,bathtub_0132.off,bathtub_0132_32_x1_z3.binvox,32,1,3
bathtub,test,bathtub_0132.off,bathtub_0132_32_x2_z0.binvox,32,2,0
bathtub,test,bathtub_0132.off,bathtub_0132_32_x2_z1.binvox,32,2,1
bathtub,test,bathtub_0132.off,bathtub_0132_32_x2_z2.binvox,32,2,2
bathtub,test,bathtub_0132.off,bathtub_0132_32_x2_z3.binvox,32,2,3
bathtub,test,bathtub_0132.off,bathtub_0132_32_x3_z0.binvox,32,3,0
bathtub,test,bathtub_0132.off,bathtub_0132_32_x3_z1.binvox,32,3,1
bathtub,test,bathtub_0132.off,bathtub_0132_32_x3_z2.binvox,32,3,2
bathtub,test,bathtub_0132.off,bathtub_0132_32_x3_z3.binvox,32,3,3
bathtub,test,bathtub_0120.off,bathtub_0120_32_x0_z0.binvox,32,0,0
bathtub,test,bathtub_0120.off,bathtub_0120_32_x0_z1.binvox,32,0,1
bathtub,test,bathtub_0120.off,bathtub_0120_32_x0_z2.binvox,32,0,2
bathtub,test,bathtub_0120.off,bathtub_0120_32_x0_z3.binvox,32,0,3
bathtub,test,bathtub_0120.off,bathtub_0120_32_x1_z0.binvox,32,1,0
bathtub,test,bathtub_0120.off,bathtub_0120_32_x1_z1.binvox,32,1,1
bathtub,test,bathtub_0120.off,bathtub_0120_32_x1_z2.binvox,32,1,2
bathtub,test,bathtub_0120.off,bathtub_0120_32_x1_z3.binvox,32,1,3
bathtub,test,bathtub_0120.off,bathtub_0120_32_x2_z0.binvox,32,2,0
bathtub,test,bathtub_0120.off,bathtub_0120_32_x2_z1.binvox,32,2,1
bathtub,test,bathtub_0120.off,bathtub_0120_32_x2_z2.binvox,32,2,2
bathtub,test,bathtub_0120.off,bathtub_0120_32_x2_z3.binvox,32,2,3
bathtub,test,bathtub_0120.off,bathtub_0120_32_x3_z0.binvox,32,3,0
bathtub,test,bathtub_0120.off,bathtub_0120_32_x3_z1.binvox,32,3,1
bathtub,test,bathtub_0120.off,bathtub_0120_32_x3_z2.binvox,32,3,2
bathtub,test,bathtub_0120.off,bathtub_0120_32_x3_z3.binvox,32,3,3
bathtub,test,bathtub_0133.off,bathtub_0133_32_x0_z0.binvox,32,0,0
bathtub,test,bathtub_0133.off,bathtub_0133_32_x0_z1.binvox,32,0,1
bathtub,test,bathtub_0133.off,bathtub_0133_32_x0_z2.binvox,32,0,2
bathtub,test,bathtub_0133.off,bathtub_0133_32_x0_z3.binvox,32,0,3
bathtub,test,bathtub_0133.off,bathtub_0133_32_x1_z0.binvox,32,1,0
bathtub,test,bathtub_0133.off,bathtub_0133_32_x1_z1.binvox,32,1,1
bathtub,test,bathtub_0133.off,bathtub_0133_32_x1_z2.binvox,32,1,2
bathtub,test,bathtub_0133.off,bathtub_0133_32_x1_z3.binvox,32,1,3
bathtub,test,bathtub_0133.off,bathtub_0133_32_x2_z0.binvox,32,2,0
bathtub,test,bathtub_0133.off,bathtub_0133_32_x2_z1.binvox,32,2,1
bathtub,test,bathtub_0133.off,bathtub_0133_32_x2_z2.binvox,32,2,2
bathtub,test,bathtub_0133.off,bathtub_0133_32_x2_z3.binvox,32,2,3
bathtub,test,bathtub_0133.off,bathtub_0133_32_x3_z0.binvox,32,3,0
bathtub,test,bathtub_0133.off,bathtub_0133_32_x3_z1.binvox,32,3,1
bathtub,test,bathtub_0133.off,bathtub_0133_32_x3_z2.binvox,32,3,2
bathtub,test,bathtub_0133.off,bathtub_0133_32_x3_z3.binvox,32,3,3
bathtub,test,bathtub_0116.off,bathtub_0116_32_x0_z0.binvox,32,0,0
bathtub,test,bathtub_0116.off,bathtub_0116_32_x0_z1.binvox,32,0,1
bathtub,test,bathtub_0116.off,bathtub_0116_32_x0_z2.binvox,32,0,2
bathtub,test,bathtub_0116.off,bathtub_0116_32_x0_z3.binvox,32,0,3
bathtub,test,bathtub_0116.off,bathtub_0116_32_x1_z0.binvox,32,1,0
bathtub,test,bathtub_0116.off,bathtub_0116_32_x1_z1.binvox,32,1,1
bathtub,test,bathtub_0116.off,bathtub_0116_32_x1_z2.binvox,32,1,2
bathtub,test,bathtub_0116.off,bathtub_0116_32_x1_z3.binvox,32,1,3
bathtub,test,bathtub_0116.off,bathtub_0116_32_x2_z0.binvox,32,2,0
bathtub,test,bathtub_0116.off,bathtub_0116_32_x2_z1.binvox,32,2,1
bathtub,test,bathtub_0116.off,bathtub_0116_32_x2_z2.binvox,32,2,2
bathtub,test,bathtub_0116.off,bathtub_0116_32_x2_z3.binvox,32,2,3
bathtub,test,bathtub_0116.off,bathtub_0116_32_x3_z0.binvox,32,3,0
bathtub,test,bathtub_0116.off,bathtub_0116_32_x3_z1.binvox,32,3,1
bathtub,test,bathtub_0116.off,bathtub_0116_32_x3_z2.binvox,32,3,2
bathtub,test,bathtub_0116.off,bathtub_0116_32_x3_z3.binvox,32,3,3
bathtub,test,bathtub_0134.off,bathtub_0134_32_x0_z0.binvox,32,0,0
bathtub,test,bathtub_0134.off,bathtub_0134_32_x0_z1.binvox,32,0,1
bathtub,test,bathtub_0134.off,bathtub_0134_32_x0_z2.binvox,32,0,2
bathtub,test,bathtub_0134.off,bathtub_0134_32_x0_z3.binvox,32,0,3
bathtub,test,bathtub_0134.off,bathtub_0134_32_x1_z0.binvox,32,1,0
bathtub,test,bathtub_0134.off,bathtub_0134_32_x1_z1.binvox,32,1,1
bathtub,test,bathtub_0134.off,bathtub_0134_32_x1_z2.binvox,32,1,2
bathtub,test,bathtub_0134.off,bathtub_0134_32_x1_z3.binvox,32,1,3
bathtub,test,bathtub_0134.off,bathtub_0134_32_x2_z0.binvox,32,2,0
bathtub,test,bathtub_0134.off,bathtub_0134_32_x2_z1.binvox,32,2,1
bathtub,test,bathtub_0134.off,bathtub_0134_32_x2_z2.binvox,32,2,2
bathtub,test,bathtub_0134.off,bathtub_0134_32_x2_z3.binvox,32,2,3
bathtub,test,bathtub_0134.off,bathtub_0134_32_x3_z0.binvox,32,3,0
bathtub,test,bathtub_0134.off,bathtub_0134_32_x3_z1.binvox,32,3,1
bathtub,test,bathtub_0134.off,bathtub_0134_32_x3_z2.binvox,32,3,2
bathtub,test,bathtub_0134.off,bathtub_0134_32_x3_z3.binvox,32,3,3
bathtub,test,bathtub_0128.off,bathtub_0128_32_x0_z0.binvox,32,0,0
bathtub,test,bathtub_0128.off,bathtub_0128_32_x0_z1.binvox,32,0,1
bathtub,test,bathtub_0128.off,bathtub_0128_32_x0_z2.binvox,32,0,2
bathtub,test,bathtub_0128.off,bathtub_0128_32_x0_z3.binvox,32,0,3
bathtub,test,bathtub_0128.off,bathtub_0128_32_x1_z0.binvox,32,1,0
bathtub,test,bathtub_0128.off,bathtub_0128_32_x1_z1.binvox,32,1,1
bathtub,test,bathtub_0128.off,bathtub_0128_32_x1_z2.binvox,32,1,2
bathtub,test,bathtub_0128.off,bathtub_0128_32_x1_z3.binvox,32,1,3
bathtub,test,bathtub_0128.off,bathtub_0128_32_x2_z0.binvox,32,2,0
bathtub,test,bathtub_0128.off,bathtub_0128_32_x2_z1.binvox,32,2,1
bathtub,test,bathtub_0128.off,bathtub_0128_32_x2_z2.binvox,32,2,2
bathtub,test,bathtub_0128.off,bathtub_0128_32_x2_z3.binvox,32,2,3
bathtub,test,bathtub_0128.off,bathtub_0128_32_x3_z0.binvox,32,3,0
bathtub,test,bathtub_0128.off,bathtub_0128_32_x3_z1.binvox,32,3,1
bathtub,test,bathtub_0128.off,bathtub_0128_32_x3_z2.binvox,32,3,2
bathtub,test,bathtub_0128.off,bathtub_0128_32_x3_z3.binvox,32,3,3
bathtub,test,bathtub_0121.off,bathtub_0121_32_x0_z0.binvox,32,0,0
bathtub,test,bathtub_0121.off,bathtub_0121_32_x0_z1.binvox,32,0,1
bathtub,test,bathtub_0121.off,bathtub_0121_32_x0_z2.binvox,32,0,2
bathtub,test,bathtub_0121.off,bathtub_0121_32_x0_z3.binvox,32,0,3
bathtub,test,bathtub_0121.off,bathtub_0121_32_x1_z0.binvox,32,1,0
bathtub,test,bathtub_0121.off,bathtub_0121_32_x1_z1.binvox,32,1,1
bathtub,test,bathtub_0121.off,bathtub_0121_32_x1_z2.binvox,32,1,2
bathtub,test,bathtub_0121.off,bathtub_0121_32_x1_z3.binvox,32,1,3
bathtub,test,bathtub_0121.off,bathtub_0121_32_x2_z0.binvox,32,2,0
bathtub,test,bathtub_0121.off,bathtub_0121_32_x2_z1.binvox,32,2,1
bathtub,test,bathtub_0121.off,bathtub_0121_32_x2_z2.binvox,32,2,2
bathtub,test,bathtub_0121.off,bathtub_0121_32_x2_z3.binvox,32,2,3
bathtub,test,bathtub_0121.off,bathtub_0121_32_x3_z0.binvox,32,3,0
bathtub,test,bathtub_0121.off,bathtub_0121_32_x3_z1.binvox,32,3,1
bathtub,test,bathtub_0121.off,bathtub_0121_32_x3_z2.binvox,32,3,2
bathtub,test,bathtub_0121.off,bathtub_0121_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0102.off,bathtub_0102_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0102.off,bathtub_0102_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0102.off,bathtub_0102_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0102.off,bathtub_0102_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0102.off,bathtub_0102_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0102.off,bathtub_0102_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0102.off,bathtub_0102_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0102.off,bathtub_0102_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0102.off,bathtub_0102_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0102.off,bathtub_0102_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0102.off,bathtub_0102_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0102.off,bathtub_0102_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0102.off,bathtub_0102_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0102.off,bathtub_0102_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0102.off,bathtub_0102_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0102.off,bathtub_0102_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0084.off,bathtub_0084_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0084.off,bathtub_0084_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0084.off,bathtub_0084_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0084.off,bathtub_0084_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0084.off,bathtub_0084_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0084.off,bathtub_0084_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0084.off,bathtub_0084_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0084.off,bathtub_0084_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0084.off,bathtub_0084_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0084.off,bathtub_0084_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0084.off,bathtub_0084_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0084.off,bathtub_0084_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0084.off,bathtub_0084_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0084.off,bathtub_0084_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0084.off,bathtub_0084_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0084.off,bathtub_0084_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0031.off,bathtub_0031_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0031.off,bathtub_0031_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0031.off,bathtub_0031_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0031.off,bathtub_0031_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0031.off,bathtub_0031_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0031.off,bathtub_0031_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0031.off,bathtub_0031_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0031.off,bathtub_0031_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0031.off,bathtub_0031_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0031.off,bathtub_0031_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0031.off,bathtub_0031_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0031.off,bathtub_0031_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0031.off,bathtub_0031_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0031.off,bathtub_0031_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0031.off,bathtub_0031_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0031.off,bathtub_0031_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0043.off,bathtub_0043_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0043.off,bathtub_0043_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0043.off,bathtub_0043_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0043.off,bathtub_0043_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0043.off,bathtub_0043_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0043.off,bathtub_0043_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0043.off,bathtub_0043_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0043.off,bathtub_0043_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0043.off,bathtub_0043_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0043.off,bathtub_0043_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0043.off,bathtub_0043_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0043.off,bathtub_0043_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0043.off,bathtub_0043_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0043.off,bathtub_0043_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0043.off,bathtub_0043_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0043.off,bathtub_0043_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0024.off,bathtub_0024_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0024.off,bathtub_0024_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0024.off,bathtub_0024_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0024.off,bathtub_0024_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0024.off,bathtub_0024_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0024.off,bathtub_0024_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0024.off,bathtub_0024_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0024.off,bathtub_0024_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0024.off,bathtub_0024_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0024.off,bathtub_0024_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0024.off,bathtub_0024_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0024.off,bathtub_0024_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0024.off,bathtub_0024_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0024.off,bathtub_0024_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0024.off,bathtub_0024_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0024.off,bathtub_0024_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0011.off,bathtub_0011_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0011.off,bathtub_0011_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0011.off,bathtub_0011_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0011.off,bathtub_0011_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0011.off,bathtub_0011_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0011.off,bathtub_0011_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0011.off,bathtub_0011_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0011.off,bathtub_0011_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0011.off,bathtub_0011_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0011.off,bathtub_0011_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0011.off,bathtub_0011_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0011.off,bathtub_0011_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0011.off,bathtub_0011_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0011.off,bathtub_0011_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0011.off,bathtub_0011_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0011.off,bathtub_0011_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0046.off,bathtub_0046_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0046.off,bathtub_0046_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0046.off,bathtub_0046_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0046.off,bathtub_0046_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0046.off,bathtub_0046_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0046.off,bathtub_0046_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0046.off,bathtub_0046_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0046.off,bathtub_0046_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0046.off,bathtub_0046_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0046.off,bathtub_0046_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0046.off,bathtub_0046_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0046.off,bathtub_0046_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0046.off,bathtub_0046_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0046.off,bathtub_0046_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0046.off,bathtub_0046_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0046.off,bathtub_0046_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0030.off,bathtub_0030_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0030.off,bathtub_0030_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0030.off,bathtub_0030_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0030.off,bathtub_0030_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0030.off,bathtub_0030_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0030.off,bathtub_0030_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0030.off,bathtub_0030_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0030.off,bathtub_0030_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0030.off,bathtub_0030_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0030.off,bathtub_0030_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0030.off,bathtub_0030_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0030.off,bathtub_0030_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0030.off,bathtub_0030_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0030.off,bathtub_0030_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0030.off,bathtub_0030_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0030.off,bathtub_0030_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0092.off,bathtub_0092_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0092.off,bathtub_0092_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0092.off,bathtub_0092_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0092.off,bathtub_0092_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0092.off,bathtub_0092_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0092.off,bathtub_0092_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0092.off,bathtub_0092_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0092.off,bathtub_0092_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0092.off,bathtub_0092_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0092.off,bathtub_0092_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0092.off,bathtub_0092_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0092.off,bathtub_0092_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0092.off,bathtub_0092_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0092.off,bathtub_0092_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0092.off,bathtub_0092_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0092.off,bathtub_0092_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0085.off,bathtub_0085_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0085.off,bathtub_0085_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0085.off,bathtub_0085_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0085.off,bathtub_0085_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0085.off,bathtub_0085_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0085.off,bathtub_0085_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0085.off,bathtub_0085_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0085.off,bathtub_0085_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0085.off,bathtub_0085_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0085.off,bathtub_0085_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0085.off,bathtub_0085_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0085.off,bathtub_0085_32_x2_z3.binvox,32,2,3
bathtub,train,bathtub_0085.off,bathtub_0085_32_x3_z0.binvox,32,3,0
bathtub,train,bathtub_0085.off,bathtub_0085_32_x3_z1.binvox,32,3,1
bathtub,train,bathtub_0085.off,bathtub_0085_32_x3_z2.binvox,32,3,2
bathtub,train,bathtub_0085.off,bathtub_0085_32_x3_z3.binvox,32,3,3
bathtub,train,bathtub_0077.off,bathtub_0077_32_x0_z0.binvox,32,0,0
bathtub,train,bathtub_0077.off,bathtub_0077_32_x0_z1.binvox,32,0,1
bathtub,train,bathtub_0077.off,bathtub_0077_32_x0_z2.binvox,32,0,2
bathtub,train,bathtub_0077.off,bathtub_0077_32_x0_z3.binvox,32,0,3
bathtub,train,bathtub_0077.off,bathtub_0077_32_x1_z0.binvox,32,1,0
bathtub,train,bathtub_0077.off,bathtub_0077_32_x1_z1.binvox,32,1,1
bathtub,train,bathtub_0077.off,bathtub_0077_32_x1_z2.binvox,32,1,2
bathtub,train,bathtub_0077.off,bathtub_0077_32_x1_z3.binvox,32,1,3
bathtub,train,bathtub_0077.off,bathtub_0077_32_x2_z0.binvox,32,2,0
bathtub,train,bathtub_0077.off,bathtub_0077_32_x2_z1.binvox,32,2,1
bathtub,train,bathtub_0077.off,bathtub_0077_32_x2_z2.binvox,32,2,2
bathtub,train,bathtub_0077.off,bathtub_0077_32_x2_z3.binvox,32,2,3
