category,dataset,model,binvox,dimension,x_rotations,z_rotations
sofa,train,sofa_0548.off,sofa_0548_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0548.off,sofa_0548_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0548.off,sofa_0548_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0548.off,sofa_0548_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0548.off,sofa_0548_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0548.off,sofa_0548_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0548.off,sofa_0548_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0548.off,sofa_0548_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0548.off,sofa_0548_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0548.off,sofa_0548_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0548.off,sofa_0548_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0548.off,sofa_0548_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0661.off,sofa_0661_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0661.off,sofa_0661_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0661.off,sofa_0661_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0661.off,sofa_0661_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0661.off,sofa_0661_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0661.off,sofa_0661_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0661.off,sofa_0661_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0661.off,sofa_0661_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0661.off,sofa_0661_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0661.off,sofa_0661_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0661.off,sofa_0661_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0661.off,sofa_0661_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0661.off,sofa_0661_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0661.off,sofa_0661_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0661.off,sofa_0661_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0661.off,sofa_0661_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0063.off,sofa_0063_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0063.off,sofa_0063_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0063.off,sofa_0063_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0063.off,sofa_0063_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0063.off,sofa_0063_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0063.off,sofa_0063_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0063.off,sofa_0063_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0063.off,sofa_0063_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0063.off,sofa_0063_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0063.off,sofa_0063_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0063.off,sofa_0063_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0063.off,sofa_0063_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0063.off,sofa_0063_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0063.off,sofa_0063_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0063.off,sofa_0063_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0063.off,sofa_0063_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0313.off,sofa_0313_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0313.off,sofa_0313_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0313.off,sofa_0313_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0313.off,sofa_0313_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0313.off,sofa_0313_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0313.off,sofa_0313_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0313.off,sofa_0313_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0313.off,sofa_0313_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0313.off,sofa_0313_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0313.off,sofa_0313_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0313.off,sofa_0313_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0313.off,sofa_0313_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0313.off,sofa_0313_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0313.off,sofa_0313_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0313.off,sofa_0313_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0313.off,sofa_0313_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0420.off,sofa_0420_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0420.off,sofa_0420_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0420.off,sofa_0420_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0420.off,sofa_0420_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0420.off,sofa_0420_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0420.off,sofa_0420_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0420.off,sofa_0420_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0420.off,sofa_0420_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0420.off,sofa_0420_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0420.off,sofa_0420_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0420.off,sofa_0420_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0420.off,sofa_0420_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0420.off,sofa_0420_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0420.off,sofa_0420_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0420.off,sofa_0420_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0420.off,sofa_0420_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0171.off,sofa_0171_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0171.off,sofa_0171_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0171.off,sofa_0171_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0171.off,sofa_0171_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0171.off,sofa_0171_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0171.off,sofa_0171_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0171.off,sofa_0171_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0171.off,sofa_0171_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0171.off,sofa_0171_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0171.off,sofa_0171_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0171.off,sofa_0171_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0171.off,sofa_0171_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0171.off,sofa_0171_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0171.off,sofa_0171_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0171.off,sofa_0171_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0171.off,sofa_0171_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0086.off,sofa_0086_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0086.off,sofa_0086_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0086.off,sofa_0086_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0086.off,sofa_0086_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0086.off,sofa_0086_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0086.off,sofa_0086_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0086.off,sofa_0086_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0086.off,sofa_0086_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0086.off,sofa_0086_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0086.off,sofa_0086_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0086.off,sofa_0086_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0086.off,sofa_0086_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0086.off,sofa_0086_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0086.off,sofa_0086_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0086.off,sofa_0086_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0086.off,sofa_0086_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0625.off,sofa_0625_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0625.off,sofa_0625_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0625.off,sofa_0625_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0625.off,sofa_0625_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0625.off,sofa_0625_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0625.off,sofa_0625_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0625.off,sofa_0625_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0625.off,sofa_0625_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0625.off,sofa_0625_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0625.off,sofa_0625_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0625.off,sofa_0625_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0625.off,sofa_0625_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0625.off,sofa_0625_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0625.off,sofa_0625_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0625.off,sofa_0625_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0625.off,sofa_0625_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0010.off,sofa_0010_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0010.off,sofa_0010_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0010.off,sofa_0010_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0010.off,sofa_0010_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0010.off,sofa_0010_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0010.off,sofa_0010_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0010.off,sofa_0010_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0010.off,sofa_0010_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0010.off,sofa_0010_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0010.off,sofa_0010_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0010.off,sofa_0010_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0010.off,sofa_0010_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0010.off,sofa_0010_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0010.off,sofa_0010_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0010.off,sofa_0010_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0010.off,sofa_0010_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0069.off,sofa_0069_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0069.off,sofa_0069_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0069.off,sofa_0069_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0069.off,sofa_0069_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0069.off,sofa_0069_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0069.off,sofa_0069_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0069.off,sofa_0069_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0069.off,sofa_0069_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0069.off,sofa_0069_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0069.off,sofa_0069_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0069.off,sofa_0069_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0069.off,sofa_0069_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0069.off,sofa_0069_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0069.off,sofa_0069_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0069.off,sofa_0069_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0069.off,sofa_0069_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0457.off,sofa_0457_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0457.off,sofa_0457_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0457.off,sofa_0457_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0457.off,sofa_0457_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0457.off,sofa_0457_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0457.off,sofa_0457_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0457.off,sofa_0457_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0457.off,sofa_0457_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0457.off,sofa_0457_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0457.off,sofa_0457_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0457.off,sofa_0457_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0457.off,sofa_0457_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0457.off,sofa_0457_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0457.off,sofa_0457_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0457.off,sofa_0457_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0457.off,sofa_0457_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0297.off,sofa_0297_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0297.off,sofa_0297_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0297.off,sofa_0297_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0297.off,sofa_0297_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0297.off,sofa_0297_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0297.off,sofa_0297_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0297.off,sofa_0297_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0297.off,sofa_0297_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0297.off,sofa_0297_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0297.off,sofa_0297_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0297.off,sofa_0297_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0297.off,sofa_0297_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0297.off,sofa_0297_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0297.off,sofa_0297_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0297.off,sofa_0297_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0297.off,sofa_0297_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0364.off,sofa_0364_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0364.off,sofa_0364_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0364.off,sofa_0364_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0364.off,sofa_0364_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0364.off,sofa_0364_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0364.off,sofa_0364_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0364.off,sofa_0364_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0364.off,sofa_0364_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0364.off,sofa_0364_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0364.off,sofa_0364_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0364.off,sofa_0364_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0364.off,sofa_0364_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0364.off,sofa_0364_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0364.off,sofa_0364_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0364.off,sofa_0364_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0364.off,sofa_0364_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0127.off,sofa_0127_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0127.off,sofa_0127_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0127.off,sofa_0127_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0127.off,sofa_0127_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0127.off,sofa_0127_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0127.off,sofa_0127_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0127.off,sofa_0127_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0127.off,sofa_0127_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0127.off,sofa_0127_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0127.off,sofa_0127_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0127.off,sofa_0127_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0127.off,sofa_0127_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0127.off,sofa_0127_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0127.off,sofa_0127_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0127.off,sofa_0127_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0127.off,sofa_0127_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0574.off,sofa_0574_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0574.off,sofa_0574_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0574.off,sofa_0574_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0574.off,sofa_0574_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0574.off,sofa_0574_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0574.off,sofa_0574_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0574.off,sofa_0574_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0574.off,sofa_0574_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0574.off,sofa_0574_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0574.off,sofa_0574_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0574.off,sofa_0574_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0574.off,sofa_0574_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0574.off,sofa_0574_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0574.off,sofa_0574_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0574.off,sofa_0574_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0574.off,sofa_0574_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0071.off,sofa_0071_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0071.off,sofa_0071_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0071.off,sofa_0071_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0071.off,sofa_0071_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0071.off,sofa_0071_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0071.off,sofa_0071_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0071.off,sofa_0071_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0071.off,sofa_0071_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0071.off,sofa_0071_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0071.off,sofa_0071_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0071.off,sofa_0071_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0071.off,sofa_0071_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0071.off,sofa_0071_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0071.off,sofa_0071_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0071.off,sofa_0071_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0071.off,sofa_0071_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0402.off,sofa_0402_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0402.off,sofa_0402_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0402.off,sofa_0402_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0402.off,sofa_0402_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0402.off,sofa_0402_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0402.off,sofa_0402_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0402.off,sofa_0402_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0402.off,sofa_0402_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0402.off,sofa_0402_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0402.off,sofa_0402_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0402.off,sofa_0402_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0402.off,sofa_0402_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0402.off,sofa_0402_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0402.off,sofa_0402_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0402.off,sofa_0402_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0402.off,sofa_0402_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0114.off,sofa_0114_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0114.off,sofa_0114_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0114.off,sofa_0114_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0114.off,sofa_0114_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0114.off,sofa_0114_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0114.off,sofa_0114_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0114.off,sofa_0114_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0114.off,sofa_0114_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0114.off,sofa_0114_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0114.off,sofa_0114_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0114.off,sofa_0114_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0114.off,sofa_0114_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0114.off,sofa_0114_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0114.off,sofa_0114_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0114.off,sofa_0114_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0114.off,sofa_0114_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0034.off,sofa_0034_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0034.off,sofa_0034_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0034.off,sofa_0034_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0034.off,sofa_0034_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0034.off,sofa_0034_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0034.off,sofa_0034_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0034.off,sofa_0034_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0034.off,sofa_0034_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0034.off,sofa_0034_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0034.off,sofa_0034_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0034.off,sofa_0034_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0034.off,sofa_0034_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0034.off,sofa_0034_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0034.off,sofa_0034_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0034.off,sofa_0034_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0034.off,sofa_0034_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0545.off,sofa_0545_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0545.off,sofa_0545_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0545.off,sofa_0545_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0545.off,sofa_0545_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0545.off,sofa_0545_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0545.off,sofa_0545_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0545.off,sofa_0545_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0545.off,sofa_0545_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0545.off,sofa_0545_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0545.off,sofa_0545_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0545.off,sofa_0545_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0545.off,sofa_0545_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0545.off,sofa_0545_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0545.off,sofa_0545_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0545.off,sofa_0545_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0545.off,sofa_0545_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0629.off,sofa_0629_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0629.off,sofa_0629_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0629.off,sofa_0629_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0629.off,sofa_0629_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0629.off,sofa_0629_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0629.off,sofa_0629_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0629.off,sofa_0629_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0629.off,sofa_0629_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0629.off,sofa_0629_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0629.off,sofa_0629_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0629.off,sofa_0629_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0629.off,sofa_0629_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0629.off,sofa_0629_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0629.off,sofa_0629_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0629.off,sofa_0629_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0629.off,sofa_0629_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0652.off,sofa_0652_32_x0_z0.binvox,32,0,0
sofa,train,sofa_0652.off,sofa_0652_32_x0_z1.binvox,32,0,1
sofa,train,sofa_0652.off,sofa_0652_32_x0_z2.binvox,32,0,2
sofa,train,sofa_0652.off,sofa_0652_32_x0_z3.binvox,32,0,3
sofa,train,sofa_0652.off,sofa_0652_32_x1_z0.binvox,32,1,0
sofa,train,sofa_0652.off,sofa_0652_32_x1_z1.binvox,32,1,1
sofa,train,sofa_0652.off,sofa_0652_32_x1_z2.binvox,32,1,2
sofa,train,sofa_0652.off,sofa_0652_32_x1_z3.binvox,32,1,3
sofa,train,sofa_0652.off,sofa_0652_32_x2_z0.binvox,32,2,0
sofa,train,sofa_0652.off,sofa_0652_32_x2_z1.binvox,32,2,1
sofa,train,sofa_0652.off,sofa_0652_32_x2_z2.binvox,32,2,2
sofa,train,sofa_0652.off,sofa_0652_32_x2_z3.binvox,32,2,3
sofa,train,sofa_0652.off,sofa_0652_32_x3_z0.binvox,32,3,0
sofa,train,sofa_0652.off,sofa_0652_32_x3_z1.binvox,32,3,1
sofa,train,sofa_0652.off,sofa_0652_32_x3_z2.binvox,32,3,2
sofa,train,sofa_0652.off,sofa_0652_32_x3_z3.binvox,32,3,3
sofa,train,sofa_0012.off,sofa_0012_32_x0_z0.binvox,32,0,0
